STATION,DATE,NAME,TEMP,DEWP,STP,VISIB,WDSP,MXSPD,MAX,MIN,PRCP,MONTH
72278023183,2024-07-20,"PHOENIX AIRPORT, AZ US",103.7,57.2,970.1,10.0,6.6,15.0,113.0,91.9,0.0,7
72278023183,2024-07-21,"PHOENIX AIRPORT, AZ US",100.1,60.2,970.4,9.8,8.7,24.1,113.0,91.0,0.0,7
72278023183,2024-07-22,"PHOENIX AIRPORT, AZ US",94.3,60.9,970.3,10.0,8.3,21.0,111.0,84.9,0.02,7
72278023183,2024-07-23,"PHOENIX AIRPORT, AZ US",103.2,57.2,969.4,10.0,7.3,14.0,113.0,84.9,0.0,7
72278023183,2024-07-24,"PHOENIX AIRPORT, AZ US",104.0,56.9,972.3,10.0,5.2,14.0,114.1,93.0,0.0,7
72278023183,2024-07-25,"PHOENIX AIRPORT, AZ US",101.7,61.1,973.7,10.0,6.8,14.0,114.1,93.0,0.0,7
72278023183,2024-07-26,"PHOENIX AIRPORT, AZ US",94.5,64.1,972.1,9.8,7.6,22.9,111.9,82.0,0.0,7
72278023183,2024-07-27,"PHOENIX AIRPORT, AZ US",100.5,61.0,967.7,10.0,6.2,13.0,111.9,82.0,0.0,7
72278023183,2024-07-28,"PHOENIX AIRPORT, AZ US",99.6,58.0,968.2,9.9,7.5,15.9,111.9,88.0,0.0,7
72278023183,2024-07-29,"PHOENIX AIRPORT, AZ US",97.0,58.9,970.8,9.8,8.4,13.0,111.0,88.0,0.0,7
72278023183,2024-07-30,"PHOENIX AIRPORT, AZ US",99.0,54.8,970.3,10.0,6.3,12.0,109.0,88.0,0.0,7
72278023183,2024-07-31,"PHOENIX AIRPORT, AZ US",97.8,60.5,969.9,10.0,6.5,18.1,109.9,89.1,0.0,7
72278023183,2024-08-01,"PHOENIX AIRPORT, AZ US",94.7,60.6,973.3,9.7,7.8,20.0,109.9,87.1,0.0,8
72278023183,2024-08-02,"PHOENIX AIRPORT, AZ US",100.7,58.6,974.6,10.0,5.6,11.1,111.9,87.1,0.0,8
72278023183,2024-08-03,"PHOENIX AIRPORT, AZ US",103.0,56.5,971.9,10.0,6.0,12.0,116.1,91.9,0.0,8
72278023183,2024-08-04,"PHOENIX AIRPORT, AZ US",105.0,55.3,969.1,10.0,5.5,20.0,116.1,91.9,0.0,8
72278023183,2024-08-05,"PHOENIX AIRPORT, AZ US",100.6,58.6,970.3,10.0,8.0,22.0,116.1,91.9,0.0,8
72278023183,2024-08-06,"PHOENIX AIRPORT, AZ US",102.8,58.6,970.6,10.0,8.0,12.0,111.9,91.9,0.0,8
72278023183,2024-08-07,"PHOENIX AIRPORT, AZ US",93.6,63.9,974.3,9.7,8.6,24.1,111.0,81.0,0.0,8
72278023183,2024-08-08,"PHOENIX AIRPORT, AZ US",95.9,64.6,970.8,10.0,6.6,13.0,107.1,81.0,0.01,8
72278023183,2024-08-09,"PHOENIX AIRPORT, AZ US",95.1,63.1,970.2,10.0,6.7,21.0,109.0,87.1,0.0,8
72278023183,2024-08-10,"PHOENIX AIRPORT, AZ US",101.1,58.1,969.7,10.0,7.1,12.0,111.9,87.1,0.0,8
72278023183,2024-08-11,"PHOENIX AIRPORT, AZ US",95.2,64.1,973.2,10.0,8.1,18.1,111.9,88.0,0.0,8
72278023183,2024-08-12,"PHOENIX AIRPORT, AZ US",96.8,60.5,972.1,10.0,6.4,12.0,108.0,88.0,0.0,8
72278023183,2024-08-13,"PHOENIX AIRPORT, AZ US",98.8,58.0,970.2,10.0,6.3,11.1,109.0,88.0,0.0,8
72278023183,2024-08-14,"PHOENIX AIRPORT, AZ US",100.0,57.0,971.2,10.0,6.5,13.0,109.9,89.1,0.0,8
72278023183,2024-08-15,"PHOENIX AIRPORT, AZ US",100.6,52.4,970.6,10.0,4.8,11.1,111.9,90.0,0.0,8
72278023183,2024-08-16,"PHOENIX AIRPORT, AZ US",101.7,52.3,970.1,10.0,6.1,11.1,113.0,90.0,0.0,8
72278023183,2024-08-17,"PHOENIX AIRPORT, AZ US",102.7,55.9,970.0,10.0,6.1,11.1,113.0,91.9,0.0,8
72278023183,2024-08-18,"PHOENIX AIRPORT, AZ US",94.5,65.8,971.7,9.9,8.0,17.1,113.0,79.0,0.09,8
72278023183,2024-08-19,"PHOENIX AIRPORT, AZ US",97.7,61.5,971.9,10.0,4.8,11.1,111.0,88.0,0.01,8
72278023183,2024-08-20,"PHOENIX AIRPORT, AZ US",101.6,57.9,971.3,10.0,5.2,12.0,111.9,88.0,0.0,8
72278023183,2024-08-21,"PHOENIX AIRPORT, AZ US",99.1,60.3,972.9,10.0,7.5,15.0,111.9,90.0,0.0,8
72278023183,2024-08-22,"PHOENIX AIRPORT, AZ US",94.6,60.5,971.8,10.0,7.0,33.0,109.9,88.0,0.0,8
72278023183,2024-08-23,"PHOENIX AIRPORT, AZ US",91.5,65.1,970.7,9.8,7.4,22.0,109.9,82.9,0.24,8
72278023183,2024-08-24,"PHOENIX AIRPORT, AZ US",93.9,57.8,972.7,10.0,7.4,14.0,109.0,82.9,0.0,8
72278023183,2024-08-25,"PHOENIX AIRPORT, AZ US",97.0,41.2,972.7,10.0,5.7,11.1,108.0,82.9,0.0,8
72278023183,2024-08-26,"PHOENIX AIRPORT, AZ US",96.5,38.3,973.7,10.0,5.1,9.9,109.9,84.0,0.0,8
72278023183,2024-08-27,"PHOENIX AIRPORT, AZ US",96.6,42.2,972.5,10.0,4.7,9.9,109.9,84.0,0.0,8
72278023183,2024-08-28,"PHOENIX AIRPORT, AZ US",97.2,49.3,971.7,10.0,9.1,29.9,108.0,84.9,0.0,8
72278023183,2024-08-29,"PHOENIX AIRPORT, AZ US",94.6,50.2,972.1,10.0,6.5,15.9,109.0,84.9,0.0,8
72278023183,2024-08-30,"PHOENIX AIRPORT, AZ US",96.4,44.9,972.6,10.0,5.7,19.0,109.9,84.9,0.0,8
72278023183,2024-08-31,"PHOENIX AIRPORT, AZ US",98.4,44.4,972.4,10.0,6.5,20.0,109.9,87.1,0.0,8
72278023183,2024-09-01,"PHOENIX AIRPORT, AZ US",96.5,46.9,971.4,10.0,7.1,21.0,108.0,87.1,0.0,9
72278023183,2024-09-02,"PHOENIX AIRPORT, AZ US",94.8,51.1,971.9,10.0,8.5,21.0,108.0,87.1,0.0,9
72278023183,2024-09-03,"PHOENIX AIRPORT, AZ US",97.3,49.7,971.7,10.0,6.8,12.0,108.0,87.1,0.0,9
72278023183,2024-09-04,"PHOENIX AIRPORT, AZ US",98.3,47.2,971.4,10.0,5.6,11.1,111.0,87.1,0.0,9
72278023183,2024-09-05,"PHOENIX AIRPORT, AZ US",101.0,44.3,971.4,10.0,5.0,9.9,116.1,87.1,0.0,9
72278023183,2024-09-06,"PHOENIX AIRPORT, AZ US",102.8,41.7,971.7,10.0,7.1,15.0,116.1,87.1,0.0,9
72278023183,2024-09-07,"PHOENIX AIRPORT, AZ US",100.8,48.1,971.7,10.0,6.8,14.0,111.0,91.0,0.0,9
72278023183,2024-09-08,"PHOENIX AIRPORT, AZ US",98.5,42.3,970.1,10.0,9.0,17.1,109.9,88.0,0.0,9
72278023183,2024-09-09,"PHOENIX AIRPORT, AZ US",97.2,34.1,970.5,10.0,6.3,12.0,109.9,84.9,0.0,9
72278023183,2024-09-10,"PHOENIX AIRPORT, AZ US",96.8,29.0,969.1,9.9,4.5,8.0,109.9,82.9,0.0,9
72278023183,2024-09-11,"PHOENIX AIRPORT, AZ US",95.9,31.5,965.4,9.7,5.3,11.1,109.9,82.0,0.0,9
72278023183,2024-09-12,"PHOENIX AIRPORT, AZ US",95.7,35.4,962.7,10.0,8.0,18.1,109.0,81.0,0.0,9
72278023183,2024-09-13,"PHOENIX AIRPORT, AZ US",93.2,28.6,965.5,10.0,6.6,13.0,106.0,79.0,0.0,9
72278023183,2024-09-14,"PHOENIX AIRPORT, AZ US",94.7,47.6,969.1,10.0,5.8,13.0,107.1,78.1,0.0,9
72278023183,2024-09-15,"PHOENIX AIRPORT, AZ US",94.8,53.6,968.0,10.0,5.2,13.0,106.0,86.0,0.0,9
72278023183,2024-09-16,"PHOENIX AIRPORT, AZ US",92.5,54.9,966.8,10.0,8.8,17.1,106.0,82.9,0.0,9
72278023183,2024-09-17,"PHOENIX AIRPORT, AZ US",87.2,40.9,968.3,10.0,7.2,18.1,102.0,78.1,0.0,9
72278023183,2024-09-18,"PHOENIX AIRPORT, AZ US",84.3,34.9,969.0,10.0,6.6,12.0,97.0,73.0,0.0,9
72278023183,2024-09-19,"PHOENIX AIRPORT, AZ US",85.4,37.6,968.9,10.0,5.9,9.9,98.1,73.0,0.0,9
72278023183,2024-09-20,"PHOENIX AIRPORT, AZ US",87.4,51.0,967.6,10.0,6.7,14.0,98.1,73.9,0.0,9
72278023183,2024-09-21,"PHOENIX AIRPORT, AZ US",83.2,41.7,968.4,10.0,7.6,17.1,97.0,73.0,0.0,9
72278023183,2024-09-22,"PHOENIX AIRPORT, AZ US",84.2,42.0,970.6,10.0,3.0,7.0,99.0,73.0,0.0,9
72278023183,2024-09-23,"PHOENIX AIRPORT, AZ US",89.8,39.3,968.5,10.0,4.2,9.9,105.1,73.0,0.0,9
72278023183,2024-09-24,"PHOENIX AIRPORT, AZ US",93.2,32.9,967.2,10.0,3.9,9.9,108.0,77.0,0.0,9
72278023183,2024-09-25,"PHOENIX AIRPORT, AZ US",95.1,31.8,966.5,10.0,3.7,8.9,113.0,78.1,0.0,9
72278023183,2024-09-26,"PHOENIX AIRPORT, AZ US",97.6,37.6,965.9,10.0,4.8,8.0,113.0,80.1,0.0,9
72278023183,2024-09-27,"PHOENIX AIRPORT, AZ US",97.0,37.2,966.4,10.0,3.8,9.9,113.0,82.0,0.0,9
72278023183,2024-09-28,"PHOENIX AIRPORT, AZ US",100.5,37.1,966.3,10.0,4.8,12.0,117.0,82.9,0.0,9
72278023183,2024-09-29,"PHOENIX AIRPORT, AZ US",101.4,30.7,968.3,10.0,8.3,13.0,117.0,84.9,0.0,9
72278023183,2024-09-30,"PHOENIX AIRPORT, AZ US",96.4,39.7,969.3,10.0,5.4,13.0,113.0,82.9,0.0,9
72278023183,2024-10-13,"PHOENIX AIRPORT, AZ US",89.8,30.3,972.7,10.0,5.1,9.9,104.0,75.0,0.0,10
72278023183,2024-10-14,"PHOENIX AIRPORT, AZ US",88.6,30.2,973.1,10.0,5.2,11.1,102.9,75.0,0.0,10
72278023183,2024-10-15,"PHOENIX AIRPORT, AZ US",86.6,30.0,973.0,10.0,5.5,9.9,102.9,73.0,0.0,10
72278023183,2024-10-16,"PHOENIX AIRPORT, AZ US",83.7,29.9,972.1,10.0,6.7,13.0,99.0,71.1,0.0,10
72278023183,2024-10-17,"PHOENIX AIRPORT, AZ US",82.5,39.7,968.0,10.0,5.9,14.0,99.0,71.1,0.0,10
72278023183,2024-10-18,"PHOENIX AIRPORT, AZ US",77.3,38.8,966.1,9.7,8.8,22.9,90.0,70.0,0.0,10
72278023183,2024-10-19,"PHOENIX AIRPORT, AZ US",65.5,34.0,975.0,10.0,7.0,18.1,81.0,59.0,0.0,10
72278023183,2024-10-20,"PHOENIX AIRPORT, AZ US",68.1,34.9,979.0,10.0,2.7,6.0,82.0,59.0,0.0,10
72278023183,2024-10-21,"PHOENIX AIRPORT, AZ US",73.3,34.6,978.2,10.0,3.4,8.0,90.0,59.0,0.0,10
72278023183,2024-10-22,"PHOENIX AIRPORT, AZ US",77.4,30.4,976.0,10.0,3.2,5.1,95.0,61.0,0.0,10
72278023183,2024-10-23,"PHOENIX AIRPORT, AZ US",81.3,27.1,975.3,10.0,3.8,8.0,98.1,62.1,0.0,10
72278023183,2024-10-24,"PHOENIX AIRPORT, AZ US",81.2,28.9,973.1,10.0,3.8,8.9,98.1,66.0,0.0,10
72278023183,2024-10-25,"PHOENIX AIRPORT, AZ US",81.0,24.8,973.2,10.0,3.6,8.0,97.0,64.9,0.0,10
72278023183,2024-10-26,"PHOENIX AIRPORT, AZ US",81.4,23.0,976.0,10.0,3.3,5.1,100.0,64.9,0.0,10
72278023183,2024-10-27,"PHOENIX AIRPORT, AZ US",81.9,26.4,975.2,10.0,3.3,8.0,100.0,66.0,0.0,10
72278023183,2024-10-28,"PHOENIX AIRPORT, AZ US",79.8,28.5,971.0,10.0,6.7,19.0,96.1,64.0,0.0,10
72278023183,2024-10-29,"PHOENIX AIRPORT, AZ US",75.0,35.9,967.5,10.0,11.0,17.1,95.0,63.0,0.0,10
72278023183,2024-10-30,"PHOENIX AIRPORT, AZ US",66.0,26.5,974.6,10.0,4.2,11.1,82.0,55.0,0.0,10
72278023183,2024-10-31,"PHOENIX AIRPORT, AZ US",66.1,20.7,976.8,10.0,3.2,6.0,81.0,54.0,0.0,10
72278023183,2024-11-01,"PHOENIX AIRPORT, AZ US",67.7,19.5,973.1,10.0,3.8,7.0,81.0,54.0,0.0,11
72278023183,2024-11-02,"PHOENIX AIRPORT, AZ US",68.1,19.7,970.8,10.0,4.9,8.0,81.0,55.0,0.0,11
72278023183,2024-11-03,"PHOENIX AIRPORT, AZ US",65.8,45.7,967.2,10.0,5.7,19.0,79.0,55.0,0.0,11
72278023183,2024-11-04,"PHOENIX AIRPORT, AZ US",60.6,30.7,970.6,10.0,5.4,8.9,72.0,52.0,0.0,11
72278023183,2024-11-05,"PHOENIX AIRPORT, AZ US",61.7,24.0,975.4,10.0,5.0,8.0,73.9,51.1,0.0,11
72278023183,2024-11-06,"PHOENIX AIRPORT, AZ US",61.9,21.8,970.5,10.0,5.0,9.9,73.9,50.0,0.0,11
72278023183,2024-11-07,"PHOENIX AIRPORT, AZ US",58.8,12.3,976.9,10.0,6.1,13.0,71.1,48.0,0.0,11
72278023183,2024-11-08,"PHOENIX AIRPORT, AZ US",58.2,17.7,980.0,10.0,4.7,8.0,71.1,48.0,0.0,11
72278023183,2024-11-09,"PHOENIX AIRPORT, AZ US",59.7,18.3,976.4,10.0,1.5,6.0,75.0,48.0,0.0,11
72278023183,2024-11-10,"PHOENIX AIRPORT, AZ US",65.5,19.1,975.2,10.0,3.5,8.9,84.9,48.0,0.0,11
72278023183,2024-11-11,"PHOENIX AIRPORT, AZ US",68.3,19.3,975.4,10.0,2.7,6.0,84.9,52.0,0.0,11
72278023183,2024-11-12,"PHOENIX AIRPORT, AZ US",64.7,20.6,973.2,10.0,5.4,9.9,84.0,52.0,0.0,11
72278023183,2024-11-13,"PHOENIX AIRPORT, AZ US",63.9,13.7,977.5,10.0,4.0,9.9,78.1,48.9,0.0,11
72278023183,2024-11-14,"PHOENIX AIRPORT, AZ US",66.2,15.9,975.1,10.0,2.3,7.0,84.0,48.9,0.0,11
72278023183,2024-11-15,"PHOENIX AIRPORT, AZ US",65.0,16.7,968.8,10.0,5.7,14.0,84.0,51.1,0.0,11
72278023183,2024-11-16,"PHOENIX AIRPORT, AZ US",60.0,27.6,969.6,10.0,6.2,14.0,75.0,51.1,0.0,11
72278023183,2024-11-17,"PHOENIX AIRPORT, AZ US",57.3,26.3,969.8,10.0,5.0,9.9,71.1,46.0,0.0,11
72278023183,2024-11-18,"PHOENIX AIRPORT, AZ US",58.8,19.4,972.3,10.0,5.7,11.1,68.0,48.0,0.0,11
72278023183,2024-11-19,"PHOENIX AIRPORT, AZ US",58.8,19.7,975.1,10.0,3.9,7.0,70.0,48.0,0.0,11
72278023183,2024-11-20,"PHOENIX AIRPORT, AZ US",61.8,20.3,980.7,10.0,2.6,6.0,77.0,50.0,0.0,11
72278023183,2024-11-21,"PHOENIX AIRPORT, AZ US",63.9,15.3,980.5,10.0,3.2,8.0,80.1,50.0,0.0,11
72278023183,2024-11-22,"PHOENIX AIRPORT, AZ US",65.5,12.5,976.9,10.0,2.5,6.0,84.9,48.9,0.0,11
72278023183,2024-11-23,"PHOENIX AIRPORT, AZ US",65.7,15.3,973.6,9.8,3.6,8.9,84.9,51.1,0.0,11
72278023183,2024-11-24,"PHOENIX AIRPORT, AZ US",63.2,17.2,973.4,10.0,4.1,8.9,80.1,51.1,0.0,11
72278023183,2024-11-25,"PHOENIX AIRPORT, AZ US",66.6,31.1,978.2,10.0,4.0,8.9,79.0,51.1,0.0,11
72278023183,2024-11-26,"PHOENIX AIRPORT, AZ US",66.1,29.2,978.9,10.0,3.8,7.0,79.0,55.0,0.0,11
72278023183,2024-11-27,"PHOENIX AIRPORT, AZ US",67.4,35.5,974.6,10.0,3.6,8.0,79.0,55.0,0.0,11
72278023183,2024-11-28,"PHOENIX AIRPORT, AZ US",65.1,35.9,975.2,10.0,3.3,8.0,77.0,55.0,0.0,11
72278023183,2024-11-29,"PHOENIX AIRPORT, AZ US",63.1,30.8,977.2,9.5,1.9,6.0,75.0,52.0,0.0,11
72278023183,2024-11-30,"PHOENIX AIRPORT, AZ US",66.3,27.9,977.6,10.0,2.9,6.0,79.0,52.0,0.0,11
72278023183,2024-12-01,"PHOENIX AIRPORT, AZ US",65.2,24.0,977.2,10.0,2.8,7.0,79.0,51.1,0.0,12
72278023183,2024-12-02,"PHOENIX AIRPORT, AZ US",65.1,23.8,999.9,10.0,2.7,6.0,81.0,51.1,0.0,12
72278023183,2024-12-03,"PHOENIX AIRPORT, AZ US",65.7,25.4,999.9,10.0,3.3,6.0,82.9,52.0,0.0,12
72278023183,2024-12-04,"PHOENIX AIRPORT, AZ US",66.1,23.9,999.9,10.0,4.5,6.0,82.9,53.1,0.0,12
72278023183,2024-12-05,"PHOENIX AIRPORT, AZ US",64.4,28.6,999.9,10.0,3.2,7.0,78.1,52.0,0.0,12
72278023183,2024-12-06,"PHOENIX AIRPORT, AZ US",68.1,29.0,999.9,10.0,4.4,12.0,79.0,52.0,0.0,12
72278023183,2024-12-07,"PHOENIX AIRPORT, AZ US",67.5,31.7,999.9,10.0,3.3,8.9,79.0,55.0,0.0,12
72278023183,2024-12-08,"PHOENIX AIRPORT, AZ US",63.4,30.9,999.9,10.0,4.9,9.9,78.1,52.0,0.0,12
72278023183,2024-12-09,"PHOENIX AIRPORT, AZ US",61.6,27.4,999.9,10.0,4.5,8.9,75.0,50.0,0.0,12
72278023183,2024-12-10,"PHOENIX AIRPORT, AZ US",60.0,0.9,999.9,10.0,6.3,12.0,73.9,48.0,0.0,12
72278023183,2024-12-11,"PHOENIX AIRPORT, AZ US",55.6,-0.3,999.9,10.0,4.4,15.0,71.1,43.0,0.0,12
72278023183,2024-12-12,"PHOENIX AIRPORT, AZ US",61.0,-0.5,999.9,9.9,3.3,8.0,75.0,43.0,0.0,12
72278023183,2024-12-13,"PHOENIX AIRPORT, AZ US",58.7,11.4,999.9,10.0,3.9,8.0,75.0,48.0,0.0,12
72278023183,2024-12-14,"PHOENIX AIRPORT, AZ US",58.0,29.1,999.9,10.0,2.7,7.0,70.0,48.0,0.0,12
72278023183,2024-12-15,"PHOENIX AIRPORT, AZ US",58.0,26.1,999.9,10.0,4.0,8.0,73.0,45.0,0.0,12
72278023183,2024-12-16,"PHOENIX AIRPORT, AZ US",58.1,24.8,999.9,10.0,3.4,8.0,73.0,45.0,0.0,12
72278023183,2024-12-17,"PHOENIX AIRPORT, AZ US",57.1,23.4,999.9,9.8,4.2,8.0,72.0,45.0,0.0,12
72278023183,2024-12-18,"PHOENIX AIRPORT, AZ US",64.6,22.8,999.9,9.9,2.5,5.1,82.9,45.0,0.0,12
72278023183,2024-12-19,"PHOENIX AIRPORT, AZ US",66.5,21.0,999.9,10.0,2.5,15.0,82.9,46.0,0.0,12
72278023183,2024-12-20,"PHOENIX AIRPORT, AZ US",65.9,23.9,999.9,9.9,2.7,6.0,82.9,51.1,0.0,12
72278023183,2024-12-21,"PHOENIX AIRPORT, AZ US",64.8,24.6,999.9,10.0,2.8,6.0,82.9,50.0,0.0,12
72278023183,2024-12-22,"PHOENIX AIRPORT, AZ US",61.8,24.3,999.9,10.0,3.3,8.0,79.0,48.9,0.0,12
72278023183,2024-12-23,"PHOENIX AIRPORT, AZ US",64.9,26.1,999.9,9.7,3.2,7.0,78.1,48.9,0.0,12
72278023183,2024-12-24,"PHOENIX AIRPORT, AZ US",62.6,26.4,999.9,9.6,3.8,8.9,78.1,50.0,0.0,12
72278023183,2024-12-25,"PHOENIX AIRPORT, AZ US",62.0,29.3,999.9,9.5,5.3,11.1,78.1,50.0,0.0,12
72278023183,2024-12-26,"PHOENIX AIRPORT, AZ US",56.5,27.6,999.9,10.0,2.9,6.0,70.0,48.9,0.0,12
72278023183,2024-12-27,"PHOENIX AIRPORT, AZ US",54.4,28.4,999.9,10.0,4.3,8.0,69.1,45.0,0.0,12
72278023183,2024-12-28,"PHOENIX AIRPORT, AZ US",56.0,27.1,999.9,10.0,2.6,7.0,70.0,45.0,0.0,12
72278023183,2024-12-29,"PHOENIX AIRPORT, AZ US",58.6,29.6,999.9,10.0,2.8,7.0,75.0,45.0,0.0,12
72278023183,2024-12-30,"PHOENIX AIRPORT, AZ US",59.8,29.4,999.9,9.9,4.0,6.0,75.0,46.0,0.0,12
72278023183,2024-12-31,"PHOENIX AIRPORT, AZ US",59.0,28.6,999.9,10.0,4.2,8.9,73.9,46.0,0.0,12
